Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
7/06/94,9:00,,,50,,,0,,,50,,,,,,,,,,,,,,,5,,,,,,15.6,,,12.6,,,83,,,929.53,,,89,,,0.3,,,,,,,,,,,,,,,,,,,,,
7/06/94,10:00,,,200.6,,,43.7515,,,181.715,,,,,,,,,,,,,,,6,,,,,,17,,,12.9,,,78,,,929.97,,,115,,,0.5,,,,,,,,,,,,,,,,,,,,,
7/06/94,11:00,,,309.7,,,91.7682,,,257.407,,,,,,,,,,,,,,,6,,,,,,18.4,,,12.8,,,71,,,930.01,,,72,,,0.5,,,,,,,,,,,,,,,,,,,,,
7/06/94,12:00,,,429.8,,,183.323,,,309.043,,,,,,,,,,,,,,,6,,,,,,20.1,,,12.4,,,63,,,929.67,,,23,,,0.6,,,,,,,,,,,,,,,,,,,,,
7/06/94,13:00,,,542.8,,,356.594,,,295.957,,,,,,,,,,,,,,,5,,,,,,21.3,,,11.9,,,58,,,928.99,,,345,,,1,,,,,,,,,,,,,,,,,,,,,
7/06/94,14:00,,,561.4,,,495.545,,,230.334,,,,,,,,,,,,,,,5,,,,,,21.8,,,11.3,,,54,,,928.1,,,315,,,1.2,,,,,,,,,,,,,,,,,,,,,
7/06/94,15:00,,,503.5,,,592.131,,,155.363,,,,,,,,,,,,,,,5,,,,,,22.5,,,11.5,,,53,,,927.39,,,318,,,1.1,,,,,,,,,,,,,,,,,,,,,
7/06/94,16:00,,,380.3,,,586.823,,,111.975,,,,,,,,,,,,,,,5,,,,,,22.2,,,11.2,,,53,,,927.11,,,295,,,1.1,,,,,,,,,,,,,,,,,,,,,
7/06/94,17:00,,,213.7,,,439.891,,,88.3656,,,,,,,,,,,,,,,5,,,,,,21.3,,,11.6,,,58,,,927.2,,,279,,,1,,,,,,,,,,,,,,,,,,,,,
7/06/94,18:00,,,61.3,,,292.809,,,37.0847,,,,,,,,,,,,,,,5,,,,,,20.2,,,11.8,,,62,,,927.37,,,246,,,0.3,,,,,,,,,,,,,,,,,,,,,
7/06/94,19:00,,,3.4,,,0,,,3.4,,,,,,,,,,,,,,,5,,,,,,19.1,,,12.6,,,69,,,927.83,,,206,,,0.3,,,,,,,,,,,,,,,,,,,,,
7/06/94,20:00,,,0.5,,,0,,,0.5,,,,,,,,,,,,,,,5,,,,,,18,,,12.7,,,72,,,928.4,,,271,,,0.3,,,,,,,,,,,,,,,,,,,,,
7/06/94,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,17.6,,,12.6,,,74,,,928.75,,,55,,,0.1,,,,,,,,,,,,,,,,,,,,,
7/06/94,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,17.4,,,12.6,,,74,,,928.9,,,15,,,0.3,,,,,,,,,,,,,,,,,,,,,
7/06/94,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,17,,,12.5,,,75,,,929.1,,,347,,,0.3,,,,,,,,,,,,,,,,,,,,,
7/06/94,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,16.6,,,12.5,,,77,,,929.1,,,17,,,0.1,,,,,,,,,,,,,,,,,,,,,
8/06/94,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,16.2,,,12.6,,,79,,,929.07,,,97,,,0.2,,,,,,,,,,,,,,,,,,,,,
8/06/94,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.9,,,12.4,,,80,,,928.96,,,103,,,0.2,,,,,,,,,,,,,,,,,,,,,
8/06/94,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.4,,,12.3,,,82,,,928.69,,,58,,,0.2,,,,,,,,,,,,,,,,,,,,,
8/06/94,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.1,,,12.3,,,83,,,928.41,,,64,,,0.1,,,,,,,,,,,,,,,,,,,,,
8/06/94,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,14.8,,,12.1,,,84,,,928.27,,,59,,,0.6,,,,,,,,,,,,,,,,,,,,,
8/06/94,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,14.6,,,11.8,,,84,,,928.25,,,67,,,0.4,,,,,,,,,,,,,,,,,,,,,
8/06/94,7:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,14.5,,,11.7,,,84,,,928.58,,,17,,,0.4,,,,,,,,,,,,,,,,,,,,,
8/06/94,8:00,,,3.1,,,0,,,3.1,,,,,,,,,,,,,,,5,,,,,,14.6,,,11.7,,,84,,,929.23,,,46,,,0.4,,,,,,,,,,,,,,,,,,,,,
8/06/94,9:00,,,58.5,,,0,,,58.5,,,,,,,,,,,,,,,5,,,,,,15.6,,,11.9,,,80,,,929.78,,,39,,,0.4,,,,,,,,,,,,,,,,,,,,,
8/06/94,10:00,,,246.3,,,144.483,,,184.159,,,,,,,,,,,,,,,5,,,,,,17,,,12,,,74,,,930.35,,,40,,,0.3,,,,,,,,,,,,,,,,,,,,,
8/06/94,11:00,,,394.7,,,238.211,,,259.32,,,,,,,,,,,,,,,5,,,,,,18.4,,,11.8,,,67,,,930.45,,,39,,,0.6,,,,,,,,,,,,,,,,,,,,,
8/06/94,12:00,,,516.4,,,379.306,,,267.083,,,,,,,,,,,,,,,5,,,,,,19.7,,,11.5,,,61,,,930.07,,,21,,,0.5,,,,,,,,,,,,,,,,,,,,,
8/06/94,13:00,,,583.9,,,496.196,,,241.048,,,,,,,,,,,,,,,5,,,,,,20.7,,,10.9,,,55,,,929.47,,,284,,,0.6,,,,,,,,,,,,,,,,,,,,,
8/06/94,14:00,,,620.4,,,694.255,,,157.32,,,,,,,,,,,,,,,5,,,,,,21.4,,,10.1,,,50,,,928.62,,,306,,,1,,,,,,,,,,,,,,,,,,,,,
8/06/94,15:00,,,545.7,,,760.526,,,99.1981,,,,,,,,,,,,,,,5,,,,,,21.9,,,10.2,,,49,,,928.06,,,301,,,0.9,,,,,,,,,,,,,,,,,,,,,
8/06/94,16:00,,,426.7,,,790.451,,,65.7443,,,,,,,,,,,,,,,5,,,,,,21.9,,,10.3,,,50,,,927.83,,,280,,,0.7,,,,,,,,,,,,,,,,,,,,,
8/06/94,17:00,,,248.2,,,685.733,,,53.0718,,,,,,,,,,,,,,,5,,,,,,21.5,,,10.3,,,51,,,927.82,,,298,,,0.6,,,,,,,,,,,,,,,,,,,,,
8/06/94,18:00,,,72,,,337.795,,,44.1147,,,,,,,,,,,,,,,5,,,,,,20.4,,,10.7,,,55,,,928.09,,,305,,,0.2,,,,,,,,,,,,,,,,,,,,,
8/06/94,19:00,,,3.9,,,0,,,3.9,,,,,,,,,,,,,,,5,,,,,,19.2,,,11.5,,,63,,,928.57,,,168,,,0.3,,,,,,,,,,,,,,,,,,,,,
8/06/94,20:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,18.3,,,11.6,,,67,,,929.04,,,132,,,0.5,,,,,,,,,,,,,,,,,,,,,
8/06/94,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,18,,,11.7,,,68,,,929.52,,,120,,,0.3,,,,,,,,,,,,,,,,,,,,,
8/06/94,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,17.6,,,11.5,,,69,,,929.68,,,58,,,0.6,,,,,,,,,,,,,,,,,,,,,
8/06/94,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,17.2,,,11.6,,,71,,,929.82,,,91,,,0.5,,,,,,,,,,,,,,,,,,,,,
8/06/94,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,16.8,,,11.6,,,72,,,929.81,,,87,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/06/94,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,16.3,,,11.6,,,75,,,929.74,,,92,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/06/94,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.9,,,11.7,,,77,,,929.65,,,100,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/06/94,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,15.6,,,11.7,,,78,,,929.33,,,89,,,0.5,,,,,,,,,,,,,,,,,,,,,
9/06/94,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,15.2,,,11.8,,,81,,,928.93,,,89,,,0.8,,,,,,,,,,,,,,,,,,,,,
9/06/94,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.9,,,11.7,,,82,,,928.73,,,97,,,0.7,,,,,,,,,,,,,,,,,,,,,
9/06/94,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.8,,,11.8,,,83,,,928.85,,,104,,,0.6,,,,,,,,,,,,,,,,,,,,,
9/06/94,7:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.5,,,11.7,,,83,,,929.23,,,98,,,0.6,,,,,,,,,,,,,,,,,,,,,
9/06/94,8:00,,,2.8,,,0,,,2.8,,,,,,,,,,,,,,,6,,,,,,14.6,,,11.8,,,84,,,929.85,,,92,,,0.6,,,,,,,,,,,,,,,,,,,,,
9/06/94,9:00,,,49.3,,,0,,,49.3,,,,,,,,,,,,,,,6,,,,,,15.6,,,12,,,80,,,930.46,,,82,,,0.7,,,,,,,,,,,,,,,,,,,,,
9/06/94,10:00,,,201.6,,,46.6467,,,181.608,,,,,,,,,,,,,,,6,,,,,,16.6,,,12,,,75,,,931.03,,,96,,,1.2,,,,,,,,,,,,,,,,,,,,,
9/06/94,11:00,,,342.3,,,152.107,,,256.075,,,,,,,,,,,,,,,6,,,,,,17.8,,,12.2,,,71,,,931.06,,,86,,,1.4,,,,,,,,,,,,,,,,,,,,,
9/06/94,12:00,,,453.1,,,202.379,,,320.348,,,,,,,,,,,,,,,6,,,,,,19,,,12,,,65,,,930.85,,,68,,,0.7,,,,,,,,,,,,,,,,,,,,,
9/06/94,13:00,,,542.8,,,370.337,,,287.349,,,,,,,,,,,,,,,6,,,,,,20.2,,,11.8,,,60,,,930.13,,,30,,,0.8,,,,,,,,,,,,,,,,,,,,,
9/06/94,14:00,,,565.6,,,514.98,,,222.606,,,,,,,,,,,,,,,6,,,,,,20.9,,,11.3,,,56,,,929.31,,,28,,,0.7,,,,,,,,,,,,,,,,,,,,,
9/06/94,15:00,,,471,,,462.526,,,199.804,,,,,,,,,,,,,,,6,,,,,,21.2,,,11,,,55,,,928.74,,,28,,,0.7,,,,,,,,,,,,,,,,,,,,,
9/06/94,16:00,,,367.5,,,539.326,,,121.501,,,,,,,,,,,,,,,6,,,,,,21.1,,,11.3,,,56,,,928.39,,,10,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/06/94,17:00,,,219.5,,,543.124,,,65.1096,,,,,,,,,,,,,,,6,,,,,,20.4,,,11.4,,,59,,,928.3,,,243,,,0.2,,,,,,,,,,,,,,,,,,,,,
9/06/94,18:00,,,65.9,,,332.765,,,38.4566,,,,,,,,,,,,,,,6,,,,,,19.4,,,11.9,,,64,,,928.61,,,91,,,0.3,,,,,,,,,,,,,,,,,,,,,
9/06/94,19:00,,,3.9,,,0,,,3.9,,,,,,,,,,,,,,,5,,,,,,18.4,,,12.2,,,69,,,929,,,133,,,0.3,,,,,,,,,,,,,,,,,,,,,
9/06/94,20:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,17.6,,,12.2,,,72,,,929.39,,,99,,,0.3,,,,,,,,,,,,,,,,,,,,,
9/06/94,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,17.1,,,12.2,,,74,,,929.77,,,96,,,0.4,,,,,,,,,,,,,,,,,,,,,
9/06/94,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,16.7,,,12.1,,,76,,,929.86,,,73,,,0.5,,,,,,,,,,,,,,,,,,,,,
9/06/94,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,16.4,,,12.1,,,77,,,929.95,,,64,,,0.7,,,,,,,,,,,,,,,,,,,,,
9/06/94,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,16.2,,,12.2,,,78,,,929.95,,,60,,,0.4,,,,,,,,,,,,,,,,,,,,,
10/06/94,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,16,,,12.1,,,79,,,929.76,,,66,,,0.4,,,,,,,,,,,,,,,,,,,,,
10/06/94,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.6,,,12,,,80,,,929.63,,,70,,,0.5,,,,,,,,,,,,,,,,,,,,,
10/06/94,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.6,,,12,,,80,,,867.53,,,62,,,0.6,,,,,,,,,,,,,,,,,,,,,
10/06/94,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.2,,,11.8,,,81,,,928.97,,,72,,,0.7,,,,,,,,,,,,,,,,,,,,,
10/06/94,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,14.9,,,11.8,,,83,,,928.73,,,65,,,0.8,,,,,,,,,,,,,,,,,,,,,
10/06/94,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.7,,,11.8,,,84,,,928.77,,,86,,,0.7,,,,,,,,,,,,,,,,,,,,,
10/06/94,7:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.5,,,11.9,,,85,,,929.19,,,78,,,0.6,,,,,,,,,,,,,,,,,,,,,
10/06/94,8:00,,,2.4,,,0,,,2.4,,,,,,,,,,,,,,,6,,,,,,14.5,,,11.6,,,83,,,929.68,,,84,,,1,,,,,,,,,,,,,,,,,,,,,
10/06/94,9:00,,,50.9,,,0,,,50.9,,,,,,,,,,,,,,,6,,,,,,15.3,,,12.1,,,82,,,930.13,,,65,,,1.2,,,,,,,,,,,,,,,,,,,,,
10/06/94,10:00,,,193.3,,,38.769,,,176.74,,,,,,,,,,,,,,,6,,,,,,16.3,,,12.2,,,77,,,930.73,,,56,,,1.2,,,,,,,,,,,,,,,,,,,,,
10/06/94,11:00,,,343.2,,,155.521,,,255.254,,,,,,,,,,,,,,,6,,,,,,17.8,,,12.6,,,72,,,930.8,,,44,,,0.6,,,,,,,,,,,,,,,,,,,,,
10/06/94,12:00,,,477.6,,,292.114,,,286.355,,,,,,,,,,,,,,,6,,,,,,19.2,,,12.6,,,67,,,930.36,,,44,,,0.6,,,,,,,,,,,,,,,,,,,,,
10/06/94,13:00,,,514.3,,,311.536,,,299.752,,,,,,,,,,,,,,,6,,,,,,20,,,12.1,,,62,,,929.76,,,343,,,0.4,,,,,,,,,,,,,,,,,,,,,
10/06/94,14:00,,,492.9,,,321.522,,,279.045,,,,,,,,,,,,,,,6,,,,,,20.6,,,11.9,,,59,,,928.95,,,305,,,0.8,,,,,,,,,,,,,,,,,,,,,
10/06/94,15:00,,,459.5,,,404.971,,,222.323,,,,,,,,,,,,,,,6,,,,,,21.3,,,11.5,,,56,,,928.38,,,312,,,1.1,,,,,,,,,,,,,,,,,,,,,
10/06/94,16:00,,,367.4,,,541.302,,,120.738,,,,,,,,,,,,,,,6,,,,,,21.1,,,11.3,,,56,,,928.26,,,289,,,1.3,,,,,,,,,,,,,,,,,,,,,
10/06/94,17:00,,,214.1,,,513.037,,,68.3721,,,,,,,,,,,,,,,5,,,,,,20.9,,,11.1,,,57,,,928.27,,,302,,,0.9,,,,,,,,,,,,,,,,,,,,,
10/06/94,18:00,,,61.9,,,298.593,,,37.278,,,,,,,,,,,,,,,5,,,,,,19.9,,,11.3,,,61,,,928.57,,,289,,,0.9,,,,,,,,,,,,,,,,,,,,,
10/06/94,19:00,,,3.3,,,0,,,3.3,,,,,,,,,,,,,,,5,,,,,,18.8,,,12.1,,,67,,,929.06,,,337,,,0.4,,,,,,,,,,,,,,,,,,,,,
10/06/94,20:00,,,0,,,0,,,0,,,,,,,,,,,,,,,4,,,,,,18.2,,,12.4,,,71,,,929.27,,,39,,,0.1,,,,,,,,,,,,,,,,,,,,,
10/06/94,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,4,,,,,,17.5,,,12.3,,,73,,,929.75,,,152,,,0.2,,,,,,,,,,,,,,,,,,,,,
10/06/94,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,4,,,,,,17.1,,,11.9,,,73,,,929.97,,,92,,,0,,,,,,,,,,,,,,,,,,,,,
10/06/94,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,4,,,,,,16.6,,,11.7,,,74,,,930.15,,,63,,,0.3,,,,,,,,,,,,,,,,,,,,,
10/06/94,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,4,,,,,,16.2,,,11.5,,,76,,,930.08,,,74,,,0.4,,,,,,,,,,,,,,,,,,,,,
11/06/94,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,4,,,,,,15.8,,,11.5,,,77,,,929.95,,,330,,,0,,,,,,,,,,,,,,,,,,,,,
11/06/94,2:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,4,,,,,,15.4,,,11.4,,,78,,,929.81,,,31,,,0.3,,,,,,,,,,,,,,,,,,,,,
11/06/94,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.2,,,11.3,,,79,,,929.39,,,37,,,0.5,,,,,,,,,,,,,,,,,,,,,
11/06/94,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,14.9,,,11.4,,,80,,,929.13,,,1,,,0.2,,,,,,,,,,,,,,,,,,,,,
11/06/94,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,14.8,,,11.2,,,80,,,929.02,,,58,,,0.3,,,,,,,,,,,,,,,,,,,,,
11/06/94,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,14.5,,,11.1,,,82,,,929.03,,,86,,,0.2,,,,,,,,,,,,,,,,,,,,,
11/06/94,7:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.4,,,11.1,,,82,,,929.33,,,86,,,0.4,,,,,,,,,,,,,,,,,,,,,
11/06/94,8:00,,,3.1,,,0,,,3.1,,,,,,,,,,,,,,,6,,,,,,14.3,,,11.1,,,82,,,929.86,,,50,,,0.5,,,,,,,,,,,,,,,,,,,,,
11/06/94,9:00,,,47.9,,,0,,,47.9,,,,,,,,,,,,,,,6,,,,,,15.3,,,11.6,,,80,,,930.33,,,48,,,0.6,,,,,,,,,,,,,,,,,,,,,
11/06/94,10:00,,,196.7,,,44.3995,,,177.796,,,,,,,,,,,,,,,6,,,,,,16.3,,,11.7,,,76,,,930.95,,,68,,,0.5,,,,,,,,,,,,,,,,,,,,,
11/06/94,11:00,,,354.7,,,178.626,,,253.922,,,,,,,,,,,,,,,6,,,,,,17.8,,,11.8,,,70,,,931.16,,,83,,,0.4,,,,,,,,,,,,,,,,,,,,,
11/06/94,12:00,,,488.9,,,320.523,,,279.437,,,,,,,,,,,,,,,6,,,,,,19.3,,,11.7,,,63,,,930.77,,,30,,,0.4,,,,,,,,,,,,,,,,,,,,,
11/06/94,13:00,,,538.2,,,369.298,,,284.248,,,,,,,,,,,,,,,6,,,,,,20,,,11.4,,,60,,,930.17,,,62,,,0.3,,,,,,,,,,,,,,,,,,,,,
11/06/94,14:00,,,522.7,,,398.703,,,257.834,,,,,,,,,,,,,,,6,,,,,,20.9,,,11.5,,,57,,,929.34,,,262,,,0.2,,,,,,,,,,,,,,,,,,,,,
11/06/94,15:00,,,488.3,,,518.385,,,185.006,,,,,,,,,,,,,,,6,,,,,,21.2,,,11.2,,,55,,,928.71,,,60,,,0.2,,,,,,,,,,,,,,,,,,,,,
11/06/94,16:00,,,375.8,,,590.844,,,106.774,,,,,,,,,,,,,,,6,,,,,,21.4,,,11,,,54,,,928.61,,,278,,,0.4,,,,,,,,,,,,,,,,,,,,,
11/06/94,17:00,,,225.4,,,588.111,,,58.4285,,,,,,,,,,,,,,,6,,,,,,21.1,,,11.1,,,55,,,928.54,,,215,,,0.2,,,,,,,,,,,,,,,,,,,,,
11/06/94,18:00,,,69.3,,,309.155,,,43.7892,,,,,,,,,,,,,,,6,,,,,,19.9,,,11.6,,,61,,,928.81,,,189,,,0.3,,,,,,,,,,,,,,,,,,,,,
11/06/94,19:00,,,4.3,,,0,,,4.3,,,,,,,,,,,,,,,6,,,,,,18.3,,,12.3,,,70,,,929.37,,,170,,,0.7,,,,,,,,,,,,,,,,,,,,,
11/06/94,20:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,17.6,,,12.3,,,73,,,929.81,,,145,,,0.5,,,,,,,,,,,,,,,,,,,,,
11/06/94,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,17.2,,,12.5,,,75,,,930.15,,,113,,,0.7,,,,,,,,,,,,,,,,,,,,,
11/06/94,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,16.9,,,12.4,,,76,,,930.43,,,112,,,0.8,,,,,,,,,,,,,,,,,,,,,
11/06/94,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,16.5,,,12.3,,,78,,,930.55,,,111,,,0.9,,,,,,,,,,,,,,,,,,,,,
11/06/94,24:00:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,5,,,,,,16.3,,,12.3,,,78,,,930.57,,,90,,,0.6,,,,,,,,,,,,,,,,,,,,,
12/06/94,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,16,,,12.2,,,80,,,930.33,,,85,,,0.6,,,,,,,,,,,,,,,,,,,,,
12/06/94,2:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,6,,,,,,15.6,,,12.2,,,81,,,930.24,,,94,,,0.6,,,,,,,,,,,,,,,,,,,,,
12/06/94,3:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,6,,,,,,15.3,,,12.2,,,83,,,929.87,,,91,,,0.7,,,,,,,,,,,,,,,,,,,,,
12/06/94,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.9,,,12.2,,,84,,,929.63,,,84,,,0.7,,,,,,,,,,,,,,,,,,,,,
12/06/94,5:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,6,,,,,,14.7,,,12.3,,,86,,,929.42,,,94,,,0.8,,,,,,,,,,,,,,,,,,,,,
12/06/94,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.5,,,12.3,,,87,,,929.34,,,86,,,1,,,,,,,,,,,,,,,,,,,,,
12/06/94,7:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,14.4,,,12.2,,,87,,,929.75,,,94,,,0.9,,,,,,,,,,,,,,,,,,,,,
12/06/94,8:00,,,2.3,,,0,,,2.3,,,,,,,,,,,,,,,6,,,,,,14.5,,,12.1,,,86,,,930.41,,,88,,,1.1,,,,,,,,,,,,,,,,,,,,,
12/06/94,9:00,,,46.1,,,0,,,46.1,,,,,,,,,,,,,,,6,,,,,,15.4,,,12.5,,,84,,,931.03,,,85,,,1.2,,,,,,,,,,,,,,,,,,,,,
12/06/94,10:00,,,209.7,,,78.6122,,,176.332,,,,,,,,,,,,,,,6,,,,,,16.6,,,12.4,,,78,,,931.51,,,84,,,1.6,,,,,,,,,,,,,,,,,,,,,
12/06/94,11:00,,,407.6,,,300.966,,,238.173,,,,,,,,,,,,,,,6,,,,,,18.1,,,12.3,,,70,,,931.65,,,82,,,1.3,,,,,,,,,,,,,,,,,,,,,
12/06/94,12:00,,,519.7,,,397.016,,,260.688,,,,,,,,,,,,,,,6,,,,,,19.5,,,12.3,,,65,,,931.21,,,80,,,1,,,,,,,,,,,,,,,,,,,,,
12/06/94,13:00,,,584.6,,,536.969,,,215.849,,,,,,,,,,,,,,,6,,,,,,20.5,,,11.6,,,58,,,930.65,,,58,,,0.7,,,,,,,,,,,,,,,,,,,,,
12/06/94,14:00,,,538.7,,,455.161,,,236.659,,,,,,,,,,,,,,,6,,,,,,21.3,,,10.9,,,53,,,929.83,,,356,,,0.6,,,,,,,,,,,,,,,,,,,,,
12/06/94,15:00,,,473.7,,,466.383,,,201.066,,,,,,,,,,,,,,,6,,,,,,21.8,,,10.5,,,50,,,929.33,,,307,,,0.6,,,,,,,,,,,,,,,,,,,,,
12/06/94,16:00,,,361.9,,,514.232,,,127.9,,,,,,,,,,,,,,,6,,,,,,21.8,,,10.2,,,50,,,929.17,,,320,,,0.5,,,,,,,,,,,,,,,,,,,,,
12/06/94,17:00,,,229.6,,,521.417,,,81.5965,,,,,,,,,,,,,,,6,,,,,,21.4,,,10.7,,,52,,,929.19,,,233,,,0.4,,,,,,,,,,,,,,,,,,,,,
12/06/94,18:00,,,65.6,,,332.435,,,38.1268,,,,,,,,,,,,,,,6,,,,,,19.7,,,11.3,,,60,,,929.53,,,153,,,0.9,,,,,,,,,,,,,,,,,,,,,
12/06/94,19:00,,,3.7,,,0,,,3.7,,,,,,,,,,,,,,,6,,,,,,18.5,,,11.7,,,67,,,930.02,,,139,,,0.9,,,,,,,,,,,,,,,,,,,,,
12/06/94,20:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,6,,,,,,17.7,,,11.9,,,70,,,930.37,,,120,,,0.8,,,,,,,,,,,,,,,,,,,,,
12/06/94,21:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,5,,,,,,17.3,,,12.1,,,73,,,930.72,,,128,,,0.8,,,,,,,,,,,,,,,,,,,,,
12/06/94,22:00,,,0.6,,,0,,,0.6,,,,,,,,,,,,,,,5,,,,,,16.7,,,12.2,,,75,,,930.84,,,99,,,0.9,,,,,,,,,,,,,,,,,,,,,
12/06/94,23:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,5,,,,,,16.2,,,12.3,,,78,,,931.01,,,101,,,1.2,,,,,,,,,,,,,,,,,,,,,
12/06/94,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.8,,,12.3,,,80,,,930.99,,,98,,,0.9,,,,,,,,,,,,,,,,,,,,,
13/06/94,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.6,,,12.4,,,82,,,930.78,,,80,,,0.7,,,,,,,,,,,,,,,,,,,,,
13/06/94,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,15.3,,,12.3,,,83,,,930.59,,,87,,,0.7,,,,,,,,,,,,,,,,,,,,,
