Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/05/2015,17:00,0,636,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,1.90,,,0.80,,,93,,,1012.8,,,204,,,3.00,,,777700,,,370,,,110,,,0.0840,,,0.140,,,0.0,0,,
01/05/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,2.00,,,1.20,,,94,,,1012.8,,,201,,,3.00,,,777700,,,375,,,110,,,0.0840,,,0.140,,,0.0,0,,
01/05/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,2.20,,,1.50,,,95,,,1012.8,,,200,,,3.00,,,777700,,,371,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/05/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,2.40,,,1.60,,,94,,,1012.8,,,195,,,2.70,,,777700,,,331,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/05/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,2.70,,,1.80,,,94,,,1012.8,,,196,,,2.30,,,777700,,,353,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/05/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,2.90,,,1.90,,,93,,,1012.8,,,180,,,2.00,,,777700,,,305,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/05/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.10,,,1.90,,,92,,,1012.8,,,190,,,2.00,,,777700,,,337,,,120,,,0.0840,,,0.140,,,0.1,0,,
01/05/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.20,,,1.80,,,91,,,1012.8,,,180,,,1.00,,,777700,,,324,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.30,,,1.90,,,91,,,1012.8,,,180,,,2.00,,,777700,,,362,,,120,,,0.0840,,,0.140,,,0.1,0,,
01/06/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.30,,,1.80,,,90,,,1012.8,,,180,,,2.00,,,777700,,,91,,,120,,,0.0840,,,0.140,,,0.1,0,,
01/06/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.40,,,1.70,,,89,,,1012.8,,,180,,,2.00,,,777700,,,65,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.40,,,1.40,,,87,,,1012.8,,,160,,,2.00,,,777700,,,62,,,110,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.20,,,1.60,,,89,,,1012.8,,,150,,,2.00,,,777700,,,47,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.30,,,1.40,,,87,,,1012.8,,,160,,,2.00,,,777700,,,46,,,110,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,3.20,,,0.90,,,85,,,1012.8,,,170,,,2.00,,,777700,,,47,,,110,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,3.20,,,0.30,,,81,,,1012.8,,,190,,,2.00,,,777700,,,52,,,100,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,09:00,24,184,53,,,40,,,47,,,10038,,,7123,,,9588,,,8103,,,8,,,8,,,2.50,,,-0.30,,,81,,,1012.8,,,180,,,2.00,,,777700,,,52,,,100,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,10:00,177,1415,106,,,99,,,85,,,15592,,,13158,,,14019,,,10218,,,8,,,8,,,2.30,,,-0.60,,,81,,,1012.8,,,160,,,3.00,,,777700,,,52,,,90,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,11:00,289,1415,147,,,159,,,108,,,18026,,,15581,,,15623,,,9878,,,7,,,7,,,2.80,,,-0.50,,,78,,,1012.8,,,160,,,3.00,,,777700,,,106,,,90,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,12:00,352,1415,149,,,147,,,111,,,16654,,,13260,,,15091,,,8834,,,7,,,7,,,3.40,,,-0.10,,,78,,,1012.8,,,160,,,3.00,,,777700,,,234,,,100,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,13:00,362,1415,124,,,114,,,98,,,12929,,,11660,,,12269,,,7119,,,6,,,6,,,3.80,,,-0.40,,,74,,,1012.8,,,170,,,3.00,,,777700,,,276,,,100,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,14:00,317,1415,84,,,114,,,66,,,7319,,,8760,,,7100,,,4431,,,6,,,6,,,4.00,,,-0.80,,,70,,,1012.8,,,180,,,3.00,,,777700,,,266,,,90,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,15:00,222,1415,32,,,55,,,26,,,2147,,,2889,,,2147,,,1493,,,6,,,6,,,3.70,,,-1.20,,,69,,,1012.8,,,180,,,2.00,,,777700,,,234,,,90,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,16:00,82,1415,3,,,0,,,3,,,162,,,0,,,162,,,65,,,6,,,6,,,2.90,,,-1.20,,,74,,,1012.8,,,190,,,2.00,,,777700,,,228,,,90,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,17:00,0,666,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,,,7,,,2.20,,,-1.30,,,77,,,1012.8,,,210,,,2.00,,,777700,,,232,,,90,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,,,7,,,2.40,,,-1.00,,,77,,,1012.8,,,210,,,3.00,,,777700,,,317,,,90,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,,,7,,,2.70,,,-0.40,,,80,,,1012.8,,,210,,,3.00,,,777700,,,314,,,100,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,2.90,,,0.30,,,83,,,1012.8,,,220,,,3.00,,,777700,,,307,,,100,,,0.0840,,,0.140,,,0.0,0,,
01/06/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,2.70,,,2.10,,,96,,,1012.8,,,210,,,3.00,,,777700,,,43,,,120,,,0.0840,,,0.140,,,0.1,0,,
01/06/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,2.90,,,2.80,,,99,,,1012.8,,,220,,,4.00,,,777700,,,29,,,130,,,0.0840,,,0.140,,,0.2,0,,
01/06/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.40,,,3.30,,,99,,,1012.8,,,230,,,4.00,,,777700,,,29,,,140,,,0.0840,,,0.140,,,0.2,0,,
01/06/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,4.10,,,4.10,,,100,,,1012.8,,,250,,,4.00,,,777700,,,30,,,150,,,0.0840,,,0.140,,,0.1,0,,
01/07/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,4.80,,,4.30,,,97,,,1012.8,,,250,,,3.00,,,777700,,,30,,,150,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,5.20,,,3.80,,,91,,,1012.8,,,260,,,3.00,,,777700,,,109,,,140,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,4.80,,,3.50,,,91,,,1012.8,,,250,,,3.00,,,777700,,,460,,,140,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.60,,,2.60,,,93,,,1012.8,,,250,,,3.00,,,777700,,,483,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,2.60,,,2.30,,,98,,,1012.8,,,230,,,2.00,,,777700,,,450,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,,,10,,,2.10,,,2.00,,,99,,,1012.8,,,240,,,3.00,,,777700,,,486,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,10,,,2.80,,,2.30,,,97,,,1012.8,,,240,,,3.00,,,777700,,,450,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,10,,,2.00,,,1.80,,,99,,,1012.8,,,220,,,3.00,,,777700,,,426,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,09:00,25,194,74,,,269,,,37,,,11684,,,34196,,,6575,,,5856,,,10,,,10,,,2.10,,,2.00,,,99,,,1012.8,,,220,,,3.00,,,777700,,,447,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,10:00,179,1415,143,,,395,,,62,,,18093,,,40519,,,9496,,,7213,,,10,,,10,,,2.50,,,2.30,,,99,,,1012.8,,,220,,,3.00,,,777700,,,433,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,11:00,291,1415,179,,,388,,,83,,,20853,,,39416,,,11004,,,7597,,,3,,,10,,,3.30,,,2.70,,,96,,,1012.8,,,220,,,3.00,,,777700,,,167,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,12:00,355,1415,180,,,370,,,85,,,18543,,,38063,,,10122,,,6200,,,3,,,10,,,4.90,,,3.80,,,93,,,1012.8,,,220,,,3.00,,,777700,,,127,,,140,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,13:00,365,1415,152,,,366,,,69,,,13592,,,30190,,,8073,,,4959,,,7,,,7,,,6.30,,,3.10,,,80,,,1012.8,,,230,,,4.00,,,777700,,,185,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,14:00,321,1415,90,,,217,,,51,,,7301,,,14306,,,5361,,,3593,,,7,,,7,,,6.50,,,3.30,,,80,,,1012.8,,,230,,,5.00,,,777700,,,269,,,140,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,15:00,226,1415,29,,,56,,,22,,,2004,,,2940,,,1978,,,1275,,,7,,,7,,,6.60,,,3.10,,,78,,,1012.81,,,210,,,4.00,,,777700,,,224,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,16:00,86,1415,3,,,0,,,3,,,162,,,0,,,136,,,54,,,7,,,7,,,6.00,,,2.90,,,80,,,1012.8,,,210,,,4.00,,,777700,,,199,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,17:00,0,696,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,5.40,,,2.60,,,82,,,1012.8,,,210,,,4.00,,,777700,,,204,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,4.90,,,2.50,,,84,,,1012.8,,,190,,,4.00,,,777700,,,228,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,4.50,,,2.80,,,89,,,1012.8,,,190,,,4.00,,,777700,,,236,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,4.10,,,2.50,,,89,,,1012.8,,,200,,,4.00,,,777700,,,231,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.70,,,2.20,,,90,,,1012.8,,,190,,,4.00,,,777700,,,199,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.70,,,1.90,,,88,,,1012.8,,,200,,,5.00,,,777700,,,189,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.70,,,1.70,,,87,,,1012.8,,,200,,,5.00,,,777700,,,164,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/07/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,3.80,,,1.70,,,86,,,1012.8,,,200,,,6.00,,,777700,,,159,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.90,,,1.90,,,87,,,1012.8,,,210,,,6.00,,,777700,,,132,,,120,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.90,,,2.60,,,91,,,1012.8,,,200,,,6.00,,,777700,,,125,,,130,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,4.10,,,3.20,,,94,,,1012.8,,,210,,,6.00,,,777700,,,120,,,140,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,4.40,,,3.90,,,97,,,1012.8,,,210,,,5.00,,,777700,,,44,,,150,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,4.90,,,4.40,,,97,,,1012.8,,,220,,,6.00,,,777700,,,30,,,150,,,0.0840,,,0.140,,,0.2,0,,
01/08/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.50,,,5.10,,,97,,,1012.8,,,210,,,6.00,,,777700,,,30,,,160,,,0.0840,,,0.140,,,0.4,0,,
01/08/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.10,,,5.70,,,97,,,1012.8,,,220,,,6.00,,,777700,,,30,,,170,,,0.0840,,,0.140,,,0.2,0,,
01/08/2015,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.30,,,6.20,,,99,,,1012.8,,,220,,,5.00,,,777700,,,30,,,180,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,09:00,27,205,7,,,0,,,7,,,803,,,0,,,803,,,338,,,10,,,10,,,6.70,,,6.60,,,99,,,1012.81,,,210,,,5.00,,,777700,,,30,,,190,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,10:00,181,1415,8,,,0,,,8,,,910,,,0,,,910,,,418,,,10,,,10,,,6.90,,,6.80,,,99,,,1012.81,,,210,,,4.00,,,777700,,,30,,,190,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,11:00,294,1415,9,,,0,,,9,,,936,,,0,,,936,,,455,,,10,,,10,,,7.20,,,7.10,,,99,,,1012.81,,,220,,,5.00,,,777700,,,30,,,200,,,0.0840,,,0.140,,,0.1,0,,
01/08/2015,12:00,358,1415,9,,,0,,,9,,,803,,,0,,,803,,,398,,,10,,,10,,,7.60,,,7.40,,,99,,,1012.81,,,210,,,5.00,,,777700,,,30,,,210,,,0.0840,,,0.140,,,0.3,0,,
01/08/2015,13:00,368,1415,7,,,0,,,7,,,615,,,0,,,615,,,302,,,10,,,10,,,7.60,,,7.50,,,99,,,1012.81,,,210,,,4.00,,,777700,,,30,,,210,,,0.0840,,,0.140,,,1.5,0,,
01/08/2015,14:00,324,1415,5,,,0,,,5,,,348,,,0,,,348,,,167,,,10,,,10,,,7.70,,,7.70,,,100,,,1012.81,,,230,,,4.00,,,777700,,,30,,,210,,,0.0840,,,0.140,,,3.9,0,,
01/08/2015,15:00,229,1415,2,,,0,,,2,,,80,,,0,,,80,,,37,,,10,,,10,,,7.70,,,7.60,,,99,,,1012.81,,,250,,,4.00,,,777700,,,30,,,210,,,0.0840,,,0.140,,,2.9,0,,
01/08/2015,16:00,90,1415,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.20,,,5.40,,,95,,,1012.8,,,290,,,6.00,,,777700,,,154,,,170,,,0.0840,,,0.140,,,2.9,0,,
01/08/2015,17:00,0,728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.90,,,5.50,,,97,,,1012.8,,,280,,,3.00,,,777700,,,202,,,170,,,0.0840,,,0.140,,,1.9,0,,
01/08/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.20,,,5.90,,,98,,,1012.8,,,270,,,3.00,,,777700,,,226,,,180,,,0.0840,,,0.140,,,0.7,0,,
01/08/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.60,,,4.90,,,95,,,1012.8,,,260,,,5.00,,,777700,,,396,,,160,,,0.0840,,,0.140,,,0.3,0,,
01/08/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,5.60,,,4.40,,,92,,,1012.8,,,260,,,5.00,,,777700,,,539,,,150,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.60,,,4.70,,,94,,,1012.8,,,250,,,5.00,,,777700,,,497,,,160,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.50,,,4.90,,,96,,,1012.8,,,240,,,5.00,,,777700,,,584,,,160,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.10,,,5.30,,,95,,,1012.8,,,240,,,6.00,,,777700,,,540,,,170,,,0.0840,,,0.140,,,0.0,0,,
01/08/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.20,,,5.20,,,93,,,1012.8,,,230,,,6.00,,,777700,,,473,,,170,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.80,,,5.00,,,95,,,1012.8,,,230,,,6.00,,,777700,,,436,,,160,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,5.90,,,5.10,,,95,,,1012.8,,,230,,,7.00,,,777700,,,421,,,160,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,6.30,,,5.10,,,92,,,1012.8,,,230,,,7.00,,,777700,,,407,,,160,,,0.0840,,,0.140,,,0.1,0,,
01/09/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,6.10,,,4.50,,,89,,,1012.8,,,210,,,7.00,,,777700,,,479,,,160,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,6.70,,,5.40,,,91,,,1012.81,,,220,,,7.00,,,777700,,,135,,,170,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.50,,,6.00,,,90,,,1012.81,,,220,,,7.00,,,777700,,,30,,,180,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,7.80,,,5.70,,,87,,,1012.81,,,220,,,10.00,,,777700,,,420,,,170,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,8.70,,,5.80,,,82,,,1012.81,,,230,,,13.00,,,777700,,,280,,,180,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,09:00,28,217,18,,,2,,,18,,,2408,,,71,,,2408,,,1463,,,8,,,8,,,8.90,,,6.30,,,84,,,1012.81,,,240,,,12.00,,,777700,,,243,,,180,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,10:00,183,1415,26,,,0,,,26,,,3023,,,0,,,3023,,,1374,,,8,,,8,,,9.30,,,6.90,,,85,,,1012.81,,,240,,,11.00,,,777700,,,30,,,200,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,11:00,296,1415,31,,,0,,,31,,,4651,,,376,,,4651,,,2467,,,8,,,8,,,9.90,,,7.40,,,84,,,1012.81,,,250,,,10.00,,,777700,,,30,,,210,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,12:00,360,1415,53,,,8,,,51,,,7274,,,1639,,,7119,,,3802,,,7,,,7,,,10.90,,,7.50,,,80,,,1012.81,,,260,,,10.00,,,777700,,,186,,,210,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,13:00,371,1415,69,,,25,,,63,,,8015,,,4138,,,7860,,,4269,,,7,,,7,,,11.10,,,7.20,,,77,,,1012.81,,,260,,,10.00,,,777700,,,776,,,200,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,14:00,328,1415,57,,,58,,,49,,,5249,,,5001,,,5249,,,3176,,,7,,,7,,,10.90,,,7.00,,,77,,,1012.81,,,260,,,10.00,,,777700,,,930,,,200,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,15:00,233,1415,24,,,41,,,19,,,1569,,,2126,,,1569,,,1039,,,6,,,6,,,10.90,,,6.30,,,73,,,1012.81,,,270,,,10.00,,,777700,,,931,,,180,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,16:00,94,1415,1,,,0,,,1,,,54,,,0,,,54,,,22,,,6,,,6,,,10.70,,,5.70,,,71,,,1012.81,,,260,,,7.00,,,777700,,,897,,,170,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,17:00,0,761,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,4,,,10.80,,,3.30,,,60,,,1012.81,,,260,,,9.00,,,777700,,,845,,,140,,,0.0840,,,0.140,,,0.0,0,,
01/09/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,7.30,,,4.60,,,83,,,1012.81,,,270,,,5.00,,,777700,,,846,,,160,,,0.0840,,,0.140,,,0.5,0,,
01/09/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,6.80,,,5.50,,,91,,,1012.81,,,240,,,6.00,,,777700,,,766,,,170,,,0.0840,,,0.140,,,1.3,0,,
01/09/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.20,,,5.70,,,97,,,1012.8,,,210,,,3.00,,,777700,,,520,,,170,,,0.0840,,,0.140,,,1.0,0,,
01/09/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,6.50,,,6.50,,,100,,,1012.8,,,190,,,3.00,,,777700,,,98,,,190,,,0.0840,,,0.140,,,0.5,0,,
01/09/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,8.50,,,8.50,,,100,,,1012.81,,,220,,,5.00,,,777700,,,30,,,230,,,0.0840,,,0.140,,,0.5,0,,
01/09/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,12.30,,,11.70,,,96,,,1012.81,,,250,,,9.00,,,777700,,,30,,,320,,,0.0840,,,0.140,,,0.5,0,,
01/09/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,13.40,,,11.70,,,89,,,1012.82,,,250,,,11.00,,,777700,,,30,,,310,,,0.0840,,,0.140,,,0.1,0,,
01/10/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,13.40,,,11.20,,,87,,,1012.82,,,250,,,12.00,,,777700,,,30,,,300,,,0.0840,,,0.140,,,0.0,0,,
01/10/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,13.50,,,10.60,,,83,,,1012.82,,,260,,,12.00,,,777700,,,30,,,280,,,0.0840,,,0.140,,,0.0,0,,
01/10/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,13.40,,,10.60,,,83,,,1012.82,,,260,,,10.00,,,777700,,,30,,,280,,,0.0840,,,0.140,,,0.0,0,,
01/10/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,13.00,,,10.30,,,84,,,1012.82,,,250,,,9.00,,,777700,,,31,,,270,,,0.0840,,,0.140,,,0.0,0,,
01/10/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,13.00,,,10.50,,,85,,,1012.82,,,250,,,10.00,,,777700,,,76,,,280,,,0.0840,,,0.140,,,0.0,0,,
01/10/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,12.80,,,10.70,,,87,,,1012.81,,,240,,,11.00,,,777700,,,81,,,280,,,0.0840,,,0.140,,,0.0,0,,
01/10/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,12.30,,,10.20,,,87,,,1012.81,,,240,,,10.00,,,777700,,,332,,,270,,,0.0840,,,0.140,,,0.0,0,,
01/10/2015,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,11.40,,,9.50,,,88,,,1012.81,,,240,,,11.00,,,777700,,,350,,,250,,,0.0840,,,0.140,,,0.0,0,,
